epoch,train_loss,eval_loss,eval_prec1,eval_prec5
504,1.0104793682980628,0.985143612575531,79.64,95.34
505,1.0382029126981385,1.150391163444519,79.44,95.17
506,1.0143877470558187,0.7615317767620087,79.68,95.6
507,1.0541754764207805,0.9032629597187042,79.68,95.34
508,0.8931520322049168,1.0179375925064087,79.29,95.05
509,1.0886362671241565,0.9654243124008178,79.83,95.11
510,1.0297965458027838,0.8587831426620484,79.72,95.34
511,1.0194454297289806,1.0682420905113221,79.26,95.1
512,1.067512613929875,0.8642966659545899,79.46,95.1
513,1.0215663351261661,0.8666109977722168,79.8,95.25
514,1.1201864125996486,0.8728267644882202,79.46,95.55
515,1.0255141000760655,0.7721607729434967,79.78,95.22
516,1.0605523223856348,0.8455009972572327,79.78,95.19
517,1.0856529821316199,0.752470073890686,79.53,95.32
518,1.0150305428822428,0.7885952459335327,79.85,95.4
519,1.023861019572818,0.9510274700164795,79.0,95.14
520,1.0477231644694998,1.1356376556396484,79.07,94.69
521,0.982610693518621,0.8160333510398865,79.71,95.3
522,1.0487948162683909,0.7996509080886841,79.4,95.31
523,1.0458692359176396,1.012624354839325,78.85,95.16
524,1.0375737743964955,0.9522196522712707,79.59,95.35
525,1.0082203810140205,0.9037973110198975,79.2,95.28
526,0.9921594490219627,0.8469304225921631,79.67,95.14
527,1.0402082499312224,0.7789747685909271,79.46,95.18
528,0.9873461010991077,0.8233195622444153,80.11,95.36
529,1.027260466685063,0.7559445754051208,79.55,95.24
530,1.0674331692570913,0.9089286319732666,79.38,94.88
531,1.0092623439473165,0.826588485622406,79.64,95.47
532,1.0500605176662055,0.8211373868942261,79.65,95.19
533,1.0536999447168676,0.8394251823425293,79.62,95.14
534,1.037432506337056,0.9957983708381652,79.37,95.01
535,1.0095290986680343,0.8772143433570861,79.5,95.0
536,1.013782120382511,0.8790054390907288,79.78,95.22
537,1.080189618540787,0.7783739890098572,79.72,95.25
538,1.0539442427675794,0.8028155646324158,79.88,95.35
539,1.057765891339043,0.9744920373916626,79.05,95.12
540,1.0256995364985453,0.8099665831565857,79.54,95.18
541,1.0468929309431325,0.9601247834205627,78.94,94.98
542,1.052739745714295,0.8213107367515564,79.26,95.37
543,1.025042019297921,1.0103107699394227,78.94,95.15
544,1.0279970902677686,1.1553062131881713,78.84,94.99
545,1.0029423699527025,0.7752784856796264,79.43,95.36
546,1.0029588981928654,0.8645051455497742,78.86,94.8
547,0.9905126025845391,0.8340408177375793,79.63,95.51
548,1.0585991058799125,0.7926619366645813,79.59,95.1
549,1.0318850581456696,0.8078588997840881,79.4,95.22
550,1.0273831035183425,1.0912149773597717,78.82,94.89
551,1.0354718906129978,0.8772191313743591,79.32,95.34
552,1.0460925781276558,0.8878974147796631,79.21,95.1
553,1.0717287213945816,0.8051025537490845,79.01,95.31
554,0.9767078262743052,0.8317361324310303,79.37,95.15
555,1.0764124810924602,0.8569642723083496,78.95,95.47
556,1.066463004563972,0.9772672710418702,78.79,95.09
557,1.0125193061466864,1.0810603981018065,79.57,95.05
558,1.062044216541719,1.0339979370117187,78.59,94.81
559,1.0314463071725433,0.9477901043891906,78.91,95.13
560,0.9920989833247493,0.9795680131912231,79.49,95.03
561,1.0085653611643672,0.8982200694084167,78.88,95.27
562,1.0098505522030263,0.9418370357513428,78.69,95.22
563,1.0906775736568375,1.0022961452484132,78.81,95.11
564,1.1062576294460462,0.7930221201896668,79.27,95.15
565,1.082384797726566,0.965625783443451,79.23,94.92
566,1.0019173529786123,0.9759393597602845,79.02,94.9
567,1.026861166698374,0.9438906295776367,79.34,95.21
568,1.03260282357432,0.8546674631118775,79.54,95.25
569,1.0170248862589673,0.8832293452262878,78.63,95.17
570,1.0343321257016875,0.8955436710357666,79.1,95.32
571,1.0714090788753634,0.855547153377533,78.9,94.92
572,1.0486417786908668,1.0961138820648193,78.39,94.78
573,1.0852348791022766,0.7576316465854644,79.37,95.09
574,1.001578818372285,0.8991116546154022,78.93,95.23
575,1.004592023541848,0.821545522403717,78.86,95.28
576,1.0053903204740697,0.7996113111495972,79.39,95.34
577,1.05480014882915,1.1347285442352295,78.81,94.82
578,0.9867245221031155,0.787292372751236,79.23,95.17
579,1.077167269992004,0.8226865309715271,79.23,95.46
580,1.0522832964259592,1.1656833255767822,78.42,94.79
581,1.0551440077863643,1.0634246866226196,78.66,95.16
582,1.0548118187469955,0.7988452419757843,79.45,95.2
583,0.9939264863462363,0.8532770172119141,79.31,95.27
584,1.0087234920389216,0.865171580696106,79.61,95.17
585,1.0616903395967965,0.7744070579051971,79.53,95.59
586,1.0277439639659147,0.7979831108093262,79.63,95.26
587,1.0269351107248423,0.758660257434845,79.42,95.37
588,1.0057689552308655,1.0484417420387269,78.76,95.0
589,1.0388328478160038,0.9116762185096741,79.37,95.1
590,1.020187305179204,0.8333811325073243,79.16,95.07
591,1.0226908589351955,0.8404419748306274,79.21,95.04
592,1.05168956902627,0.9299061194419861,79.08,95.25
593,1.0142788211224785,0.9467473251342774,79.11,95.14
594,1.0842760701242848,0.8661436138153076,79.41,95.35
595,1.044037018071445,1.1479292997360229,78.99,95.04
596,1.0669700414629202,0.8986916831970215,78.97,95.16
597,1.0443270363190262,0.9298708003044128,78.81,94.96
598,1.0872858965461751,0.8633145788192749,79.44,95.16
599,1.0838926380998652,0.8034174607276916,79.43,95.21
600,0.9820601501515214,0.9113779703140259,79.57,95.48
601,0.9590980747044469,0.7420451621055603,80.23,95.77
602,0.9807889651263875,0.8060168132781983,80.33,95.4
603,0.9442098086244318,0.9621520193099976,79.86,95.36
604,0.9656048932812736,0.8129566264152527,80.07,95.51
605,0.9763581232381233,0.8023901005744934,79.89,95.53
606,0.9758151625110154,0.8810807271957397,80.06,95.61
607,1.0013989695608998,0.81381977891922,80.16,95.66
608,0.9834467272981333,1.1600836908340455,79.45,95.5
609,1.0179525147193373,1.1209410877227783,79.44,95.22
610,1.013121708941368,0.8375497150421143,80.44,95.38
611,0.9907112584929918,1.0636433880805969,79.99,95.41
612,0.9801349825155414,0.740306077671051,80.18,95.64
613,0.9557168721465845,0.9801805307388306,79.76,95.13
614,0.9881382093844737,0.77161892080307,80.22,95.31
615,0.9667163984551931,0.791867211151123,80.11,95.46
616,0.9751768319863974,0.7242267270088196,80.29,95.56
617,0.9732115989915845,0.9443209816932678,80.17,95.4
618,1.0030988133899992,0.940236614894867,79.49,95.07
619,1.0035402290952342,1.0558645043373107,79.97,95.35
620,1.0002529912946625,0.8350967861175537,79.95,95.41
621,0.9715376669891589,0.8290049579620361,79.69,95.06
622,1.0181185392407692,0.8782182280540466,79.98,95.43
623,0.9549176788551401,0.93971468667984,79.56,95.36
624,1.0051148934969523,0.8334310646057129,80.04,95.38
625,0.992228638748048,0.8146100346565247,79.75,95.58
626,1.0179793294066046,0.8917724932670593,79.52,95.19
627,1.0132953179344324,0.7571479671478272,80.33,95.31
628,1.045774559777769,0.9152876231193543,80.04,95.43
629,0.9479410909831752,0.7920300870895386,79.96,95.46
630,0.99521287326509,0.7350693709373474,79.82,95.5
631,1.0100373315998137,1.0601107999801636,79.86,95.33
632,1.0286772020933876,0.7816651076316834,80.09,95.38
633,0.9653264857284849,0.8781159690856933,79.91,95.37
634,0.9799686186826488,0.7399875412940979,80.27,95.29
635,0.9751848196384238,0.9640874711990356,79.35,95.16
636,0.9808452817469492,0.869104425239563,79.64,95.31
637,0.9352243677850112,0.7709374536514282,80.0,95.48
638,1.0837349026021519,0.8990863815307617,79.78,95.36
639,1.0082566018112566,0.8143092898368836,80.13,95.3
640,0.9894581418699094,0.8711433146476746,79.67,95.2
641,1.0312315906742624,0.9470059147834777,79.61,95.36
642,1.0524317332651947,0.8026008472442627,79.42,95.31
643,0.9700516271434734,0.7924758266448975,79.43,95.16
644,1.002938544074796,0.8160079113006592,79.78,95.56
645,0.9845905589290374,0.7631097403526306,79.93,95.31
646,1.0494664768556017,1.0428523564338683,79.82,95.28
647,1.0098686435292075,0.9562176578521728,79.53,95.26
648,0.9608942206171502,1.0386942561149597,79.33,95.33
649,0.9650693630534922,0.8328890927791596,79.95,95.44
650,0.9829811518499091,1.0355956240653992,79.17,95.2
651,0.9859631931583341,0.9614715164184571,79.96,95.26
652,0.9950303236897868,0.7297309963226318,79.93,95.29
653,0.9976660997419595,0.8964625641822815,79.62,95.28
654,0.9822280099198089,0.913007599067688,79.72,95.48
655,1.1181521913640096,0.814657629108429,79.19,95.36
656,1.0017441184225369,0.8144988632202148,79.74,95.47
657,1.0532729420214701,0.8931990693092347,79.51,95.08
658,1.0420077057333517,0.8069779625892639,79.82,95.23
659,0.9902419908766404,0.8835516569137574,79.47,95.29
660,1.1080627644890098,0.8715125839233399,79.84,95.32
661,1.012986397983628,0.7726991827964783,79.71,95.41
662,1.02498680711861,0.8122142223358154,79.68,95.47
663,0.9920383203540966,0.9272678601264953,79.53,95.03
664,0.9696389108743618,0.7714172626495361,79.79,95.36
665,0.9794756651268115,0.9510227275848389,79.65,95.18
666,1.0204774501629736,0.903962001991272,79.34,95.32
667,0.9630332194583516,0.9073847177505493,79.64,95.03
668,0.9909555271038936,0.7448165444374084,79.48,95.43
669,0.9849374103580486,0.9933388563156128,79.19,95.18
670,1.0179415997093908,0.7415595399856567,79.86,95.28
671,0.9344177821820433,0.8130660667419434,79.3,95.25
672,0.9459852091252575,0.871960011768341,79.63,95.11
673,1.0150738572284446,0.847917004108429,79.79,95.28
674,0.9701365375946182,0.755894347000122,80.01,95.39
675,1.029609332202186,0.7976742362976075,79.57,95.3
676,0.940608905139409,0.7564638160705567,79.42,95.4
677,0.9797754329694829,0.8376876871109009,79.84,95.32
678,1.0268251613908175,0.8729547723770141,79.76,95.2
679,0.9892647602188755,1.0395892476081847,79.86,95.27
680,1.0089627251544164,0.7881065044403076,79.84,95.39
681,1.0097396693331941,0.7856372028827667,79.6,95.23
682,1.0028503759932275,0.9208156835556031,79.02,95.08
683,1.0018981754131109,1.1625095466613768,79.01,95.01
684,1.0471774739107158,0.974745971107483,79.2,94.88
685,1.064073496683001,0.7377732562541962,80.03,95.18
686,0.9730115800275541,0.9086932871818543,79.48,95.26
687,0.9565864232739627,0.753765567111969,79.39,95.51
688,1.0349549564142997,1.036377747154236,78.88,95.19
689,0.965174049320279,0.9499081334114075,79.18,94.84
690,0.9165589326417858,0.8576455989837647,79.9,95.22
691,1.0330778522924944,0.9228559661865234,79.05,95.14
692,1.007442837087354,0.9935284233093262,79.36,95.22
693,1.015028388185782,0.8012717781066895,79.83,95.28
694,1.007049788032848,0.9628571790695191,79.27,95.3
695,1.0441388148580715,1.0378147211074829,79.81,95.24
696,1.0232552062152442,0.7390265428543091,79.61,95.4
697,0.9675966462313594,1.0203450638771057,79.62,95.36
698,1.0017015748155254,0.9427671485900879,79.28,95.1
699,1.0048795728807107,0.9428596622467041,79.59,95.25
700,0.9480350593560484,0.835289143037796,79.91,95.53
701,1.0035929964156522,0.8524767009258271,80.07,95.36
702,0.9568577486683022,0.7142924669265747,80.48,95.56
703,0.9934680425966214,0.7069779890060425,80.53,95.82
704,0.9772462794573908,0.7567710635185242,80.43,95.69
705,0.9426485441396163,0.7896017875671387,80.22,95.61
706,1.0006826184260709,1.0620613391876221,79.95,95.29
707,0.9879561663532532,0.9387618797302246,79.95,95.34
708,0.9932252037578599,1.1318738745689392,80.01,95.39
709,0.9916062817435412,0.9609599300384521,79.98,95.49
710,0.9682181718426538,0.7786335969924927,80.31,95.56
711,0.9961313186416095,1.0675178089141846,79.79,95.19
712,0.9752452015571497,0.7724410652160645,80.45,95.66
713,0.936994656691478,0.8545960332870484,80.18,95.57
714,0.977011046120742,0.7402378184318542,80.24,95.7
715,0.9663185781576265,0.762525785112381,80.47,95.62
716,0.9909442971423554,1.10411821975708,80.02,95.27
717,0.9967150889651876,0.8433618867874145,79.85,95.57
718,0.9683537848112526,0.9030069199562073,79.96,95.38
719,0.98182659771737,0.8820879169464111,80.05,95.29
720,1.0223403668768045,0.8081984972476959,80.12,95.54
721,0.9815873711127859,0.8725332605361938,80.12,95.34
722,0.957167612996892,0.9471510933876037,80.11,95.4
723,0.9976996764273558,1.0051367548942567,80.02,95.32
724,0.9861371633757703,1.0974942670822143,79.7,95.34
725,0.9857133045201112,0.8120971875190734,80.38,95.68
726,0.9656317014528603,0.8785569966316223,80.14,95.44
727,1.0514972230154787,0.8530139717102051,80.26,95.27
728,0.9652647897219536,0.7773723909854889,80.14,95.69
729,0.9601930692772859,0.8196737049102784,79.86,95.47
730,0.964400402362078,0.735064560508728,80.07,95.41
731,0.9905644514801866,0.7996538829803467,80.03,95.48
732,1.0140089241837875,0.8093263066291809,80.16,95.27
733,0.9741004058630915,1.0962120486259461,79.53,95.39
734,0.9382632673120606,0.7637602375030518,79.82,95.38
735,1.0074616105184817,0.8293655663490296,80.03,95.18
736,0.9847847952599257,0.9060463293075561,80.28,95.35
737,1.0120791625064558,1.134065114402771,80.07,95.26
738,0.9861689822440645,0.8859821361541748,79.95,95.08
739,0.9766539569405145,0.7586072916030884,80.18,95.46
740,0.9496560141100774,0.9253347350120544,80.12,95.26
741,0.9453973580013469,0.7456423484802246,80.26,95.39
742,0.9662318589325598,0.7763774989128113,79.64,95.44
743,0.9742434422715678,0.7514932716369629,79.77,95.54
744,0.9893863157926082,1.0268838962554931,79.51,95.17
745,1.0107122456008586,0.7761096652507782,79.6,95.24
746,0.9687505284283744,0.7555945917129516,79.95,95.45
747,1.041935149546851,0.8271634989738464,79.72,95.62
748,0.9180588592535479,0.8672628687858581,79.94,95.36
749,0.9992865528744406,0.7811864459991456,79.57,95.49
750,1.0119463215068116,0.8891331678390503,79.66,95.26
751,0.9624610891262791,0.9410116770744323,80.05,95.2
752,1.0035584433512255,0.9344164813995361,79.51,95.31
753,0.9305572630253247,0.9830589207649231,80.11,95.4
754,0.9482235559733363,0.775108065700531,79.85,95.38
755,0.9710671653763585,0.7504405608654022,80.35,95.5
756,0.9619597574784188,0.8116060841560364,80.26,95.35
757,0.9813856142221279,0.8765946272850037,79.52,95.13
758,0.9712200226422003,0.9351792606353759,80.0,95.22
759,0.9382195022725113,0.8811504611968994,79.71,95.34
760,1.0224134239359794,1.1892022802352906,79.34,94.96
761,0.9439540344472884,0.7353082191467285,79.99,95.61
762,0.9320454022605044,0.7908817609786988,80.01,95.37
763,0.9832268118877417,0.8531299180984497,79.8,95.53
764,1.0315730319896215,1.0884237842559814,79.89,95.52
765,0.9617934794035214,0.8104546626091004,80.04,95.62
766,1.010419920687868,0.8534972910881042,79.68,95.25
767,1.0188432517395893,0.8415453834533692,79.54,95.48
768,1.0383249656148208,0.9517352653503418,79.62,95.17
769,0.9646245618464089,0.7315400211334229,80.29,95.34
770,0.9686581200172364,0.8021713490486145,79.99,95.3
771,1.000218612503227,0.9459612691879272,79.69,95.32
772,0.9868652818106811,1.079172169971466,79.87,95.45
773,1.009183231927216,1.1139906883239745,79.6,95.36
774,0.9838853871185099,0.7393685175895691,80.14,95.39
775,0.969221504450455,0.8305801727294921,80.02,95.39
776,0.9666516981952169,1.004961785697937,79.84,95.28
777,1.0319219800081967,0.9076847282409668,79.89,95.35
778,0.9378542894743164,0.8024370366096497,79.47,95.4
779,0.975374404546088,0.8618908500671387,79.85,95.34
780,0.9953336579946946,1.0997647124290466,79.24,95.06
781,1.0086926457957484,0.7334030013084412,79.95,95.38
782,1.0198029809453728,1.1305740919113159,79.82,95.14
783,1.037672818346228,0.731427775478363,79.98,95.57
784,0.9615417381560146,0.824890943145752,79.74,95.38
785,1.063345570026607,0.8116964653015136,80.12,95.34
786,1.0149407918146416,0.8229429594039916,79.7,95.25
787,1.027139923293215,0.7706261248588562,79.7,95.57
788,0.9776630079070828,0.8339002408981323,79.82,95.54
789,0.9764020725436003,0.9625117582321167,79.83,95.36
790,1.0110853774981066,1.0067483884811401,79.39,95.16
791,0.9474333875005285,0.8973771001815796,79.61,95.28
792,0.9644718372218892,1.0267664837837218,79.28,95.16
793,0.989577268020139,0.9605593637466431,79.49,95.24
794,1.093853475776395,0.9695875762939453,79.56,95.33
795,0.9727758460996551,0.7327773186683655,80.15,95.44
796,0.9840284646625861,1.111128625869751,79.62,95.11
797,0.9969583419407986,0.9602726517677307,79.95,95.63
798,0.9576954645857157,0.8378082135200501,79.69,95.37
799,1.0297156265637482,0.9649712976455689,79.9,95.48
800,0.9885205596723569,0.8306279919624329,80.78,95.58
801,0.9657984505790297,0.8710272771835327,80.47,95.61
802,0.9351708806392935,0.704678285741806,80.85,95.79
803,1.0768895205038762,0.8342861686706543,80.44,95.61
804,0.9244816872969784,0.7450766779899597,80.67,95.49
805,0.9283667943618057,1.133791616153717,80.2,95.43
806,0.9429239870720423,0.8312659088134766,80.52,95.64
807,0.9318880354663627,0.7549689268589019,80.49,95.65
808,0.98329750324448,0.874283371925354,79.99,95.59
809,0.9056435057108747,0.8052356350898743,80.55,95.7
810,0.9652402434359745,0.8150993886947632,80.62,95.7
811,0.9681790415364557,0.7443114153861999,80.53,95.65
812,0.9503646765510038,0.7206229013442993,80.45,95.58
813,0.9989498710586533,0.9752223154067993,80.14,95.47
814,0.999346163500668,1.072492490196228,80.13,95.51
815,0.9214025380831599,0.8988926506996154,80.01,95.51
816,0.9780773258697666,1.0193710941314698,80.15,95.46
817,0.9879679124654485,0.8921417778015137,80.12,95.66
818,0.915228397636728,0.9629125414848327,80.04,95.38
819,1.0083078018433764,0.7205623560905456,80.13,95.61
820,0.9239078033357744,0.8535243149757386,80.11,95.5
821,0.9831555405877311,0.9344545641899109,80.09,95.42
822,0.9225394999019315,0.9539339336395264,80.08,95.31
823,0.9594820839532969,0.7213681011199952,80.15,95.52
824,0.9328506587409485,0.798270275592804,80.33,95.5
825,0.9685677081136637,0.8167883408546448,80.1,95.44
826,0.9562984875065874,0.9013740461349488,80.05,95.4
827,0.9749821202874794,0.8014994064331055,80.23,95.49
828,1.0393523103181899,0.8685990936279296,80.3,95.5
829,0.9788429298355851,0.9467894525527955,80.0,95.54
830,0.9351828787833567,0.9844521755218506,79.46,95.24
831,0.9976306032584968,0.8187423566818237,80.05,95.25
832,0.9439076272610971,0.7327914439678193,80.43,95.5
833,0.9585063772588472,0.9451468755722046,80.09,95.42
834,1.0218520269332103,1.0070247326850892,80.09,95.58
835,0.9581617546791303,1.0936031212806703,79.87,95.46
836,1.010814525969279,1.078283267211914,79.8,95.33
837,0.9568300884736942,0.893719066619873,79.89,95.58
838,0.9234657880305176,0.7942941250324249,80.44,95.56
839,0.8893243215606094,0.9882271570205688,79.84,95.45
840,1.0119999207260515,0.9568450162887573,80.01,95.43
841,1.0245931364987022,0.75717318816185,80.54,95.53
842,0.9565730077261045,0.968688063621521,80.17,95.36
843,1.00786687369803,0.9101530692100525,80.26,95.65
844,0.9081592129283464,1.1116613910675048,79.83,95.28
845,0.9893260162214006,0.9095287353515625,80.29,95.46
846,0.9628614967691304,0.8851851692199707,79.68,95.4
847,0.90034826875458,0.8068519234657288,80.08,95.61
848,0.9544737723139657,0.8278485916137696,80.27,95.49
849,1.0295388812387647,1.0126033555984497,79.58,95.25
850,0.9503196793752657,0.7678419645309448,80.13,95.23
851,0.963166312012874,0.7945887600898742,79.96,95.43
852,0.9775170889443381,0.8321119540214539,80.04,95.42
853,0.9889839157633836,0.814901540851593,80.2,95.41
854,0.9751793203372199,1.0671219417572022,79.5,95.21
855,0.9419004178669175,0.7304571187973022,80.51,95.38
856,0.985431241556029,0.7854798059463501,79.79,95.38
857,0.9768145962900908,1.0962937324523925,79.94,95.28
858,0.9668554415337255,0.7797445400238037,80.21,95.47
859,0.9759736276981773,0.8741590374946594,80.2,95.68
860,0.9266230235074225,0.7771183258056641,80.35,95.8
861,0.9357177659716557,0.9034091732025147,80.26,95.59
862,1.0252539784994534,0.7193458215236663,80.7,95.58
863,0.9826601471336948,0.8546901520729064,80.14,95.38
864,0.9591613607373799,0.8968576328277588,80.08,95.58
865,0.9470351855634269,0.7125603991508483,80.35,95.66
866,0.922802542688065,1.0067880521774293,79.57,95.25
867,0.9874299493416782,0.8887857027053833,79.93,95.39
868,1.0036389676140915,0.991957237815857,79.8,95.34
869,1.0006577189291486,0.908085335445404,79.93,95.33
870,0.9732085333781725,1.0329447430610657,79.55,95.44
871,0.9379540959256254,0.7241980567455292,80.33,95.65
872,0.9501440227699494,0.8416880088806152,80.09,95.5
873,0.9715407878141397,0.9233309726715088,79.65,95.34
874,0.9817301093406317,0.8966864057540893,79.69,95.52
875,0.955927359534096,0.9479985324859619,79.73,95.8
876,0.9471827852951122,0.820209875869751,79.81,95.33
877,1.006426826958925,0.8362240075111389,79.86,95.57
878,0.8968262762003,0.8793780268669128,79.69,95.25
879,0.959429598657865,0.7979939659118652,80.0,95.48
880,1.017689125714931,0.9190462717056275,79.39,95.35
881,0.9931739371999736,0.7441225250244141,80.28,95.51
882,0.9411669878072073,0.8122106863021851,79.97,95.53
883,0.9564442002857235,0.993607133102417,79.47,95.47
884,0.9022192825657458,0.8720115676879883,79.63,95.32
885,0.9934115102669646,0.7872513381004334,80.13,95.63
886,1.004206297559027,0.8893987728118896,79.63,95.2
887,1.0120927493222698,0.8204044826507568,80.04,95.58
888,0.9365278195098481,0.7214637693405151,80.19,95.77
889,0.9683765065254079,1.019469072818756,79.55,95.29
890,1.0561191945285482,0.8466749373435974,79.71,95.38
891,0.9904037103552977,0.7962510495185852,79.81,95.46
892,1.02697999433885,0.82244580078125,79.66,95.29
893,0.9838436421736713,0.7231219311714172,80.29,95.6
894,0.984746331594665,0.858716893863678,79.84,95.58
895,0.9445914040091858,0.8882481023788452,79.87,95.45
896,0.9766022249407561,0.7474561179161072,79.9,95.59
897,1.0145745810106988,0.790980414390564,80.14,95.73
898,0.9435572581659053,0.7716088109970093,79.77,95.57
899,1.0014505517810925,0.990685802268982,80.04,95.2
900,0.9847985177507168,0.932887329864502,80.36,95.71
901,0.9406700269647048,1.0244432775497436,80.08,95.55
902,0.9644243695061278,0.712852783203125,80.5,95.89
903,0.9680637255425489,0.8730550331115723,80.18,95.62
904,0.9408342469097252,0.8374482389450073,80.25,95.66
905,0.9040244312315378,0.7856229337215423,80.32,95.79
906,0.8896629746989008,0.7643687874794006,80.61,95.63
907,0.9614667875761412,1.211665090560913,80.35,95.35
908,0.9590352092477256,0.8418749437332154,80.19,95.62
909,0.9405208292599677,0.7354572505474091,80.08,95.63
910,1.0079255131634952,0.9310165193557739,80.29,95.53
911,1.0159544074543,0.7964872733592987,80.51,95.62
912,0.9875344657619387,0.7504492277145386,80.74,95.7
913,0.9076917709475061,1.1150020044326783,80.02,95.62
914,0.9666649387736784,0.7539758183479309,80.1,95.59
915,0.9687849444822526,0.9568105857849121,80.21,95.41
916,0.8965873650624566,0.9375780672073364,80.17,95.63
917,0.942093895030388,0.7210450381278992,80.44,95.63
918,0.8848692411878808,0.9488532793045044,80.33,95.48
919,1.0179236756778405,0.7524909091949463,80.14,95.44
920,0.9834252954025428,1.0593687654495239,80.07,95.59
921,0.9695919963236654,0.8700893781661987,80.26,95.55
922,0.9567044817493148,0.7138409798622132,80.32,95.7
923,1.008129384192172,1.2099241854667664,79.7,95.27
924,0.897027837253258,0.7817876655578613,80.91,95.64
925,0.9852828239776413,0.7476752973556519,80.58,95.53
926,0.9125432974865204,0.7858011218070984,79.93,95.49
927,0.9040115035679215,1.0435743047714234,80.17,95.54
928,0.9470599234705164,0.7916393003463745,80.73,95.74
929,0.9803927877629307,0.7507159541130066,80.12,95.62
930,0.9250465886197536,0.7414998895645142,80.51,95.56
931,1.008264194968873,0.891218683719635,80.04,95.62
932,0.9199852064996004,0.7702932193756103,80.34,95.69
933,0.9444243696144998,0.874630434703827,80.41,95.64
934,0.956244415724018,0.9580022500038147,80.19,95.39
935,0.930506234017896,0.7503104454040528,80.32,95.45
936,0.9214814937507755,0.7283522054672241,80.37,95.56
937,0.9654939915608047,0.7498430686950683,80.15,95.59
938,0.9344044711903482,0.9296747027397155,80.39,95.54
939,0.9618980108489605,0.9972193649291993,80.38,95.39
940,0.9344475853964018,0.9262013485908508,80.08,95.54
941,0.9397252962021837,0.9580244713783265,80.04,95.42
942,0.9470114282424181,1.14620548286438,80.4,95.33
943,1.041928411331433,0.9174742802619934,80.14,95.38
944,0.8847458956336243,0.9475196955680847,79.88,95.4
945,0.948620141945331,0.7961827047348022,80.13,95.45
946,0.9465786100445117,0.8389996047019959,80.17,95.67
947,0.9448155335385576,1.0165975891113281,79.44,95.58
948,0.9532767497623165,0.7314178009986877,80.1,95.74
949,0.9932240115504869,0.8274613917350769,80.16,95.54
950,0.942451680668185,0.9734414365768432,79.73,95.56
951,0.9457271324420555,0.8332634195327758,79.87,95.49
952,0.9899042125471728,0.8407160488128662,80.01,95.39
953,0.9123535600041305,1.2037559173583985,80.08,95.46
954,0.9687694925314028,0.8753928389549256,80.22,95.39
955,0.9802830228903993,0.7817521399497985,80.24,95.52
956,0.9853694961428947,0.8449772024154663,80.03,95.49
957,0.9998362289405357,0.9204272356033325,80.04,95.45
958,0.9459630992459122,1.0194972049713136,80.33,95.4
959,0.9614817297393778,0.8611820371627807,80.51,95.54
960,0.9701367844463769,0.8041883640289307,80.16,95.52
961,0.91608676872432,0.7561237689971924,80.08,95.52
962,0.9663613412562619,0.7927207057952881,80.19,95.38
963,0.9874909870545935,1.035257080078125,80.23,95.52
964,0.911563434803837,0.80845120677948,80.32,95.55
965,0.9429348155226506,1.0057509183883666,79.47,95.09
966,0.9640426245564535,0.9200077734947204,79.42,95.36
967,0.952545627298146,0.9862698637008667,80.09,95.42
968,1.0153479831014187,0.917394469833374,79.69,95.28
969,1.0001488390465705,1.1205061424255371,80.05,95.53
970,1.0161644365929459,0.8112732800483704,80.08,95.69
971,0.9892696429726103,1.0472907583236695,79.94,95.37
972,1.0004313526801507,0.8943307654857635,80.17,95.33
973,0.9383905272639896,0.9306208550453186,79.5,95.2
974,0.9888323115020342,0.8484288761138916,79.69,95.54
975,1.0216294275394018,0.7433340232849122,80.34,95.54
976,0.9331598443941483,0.9228450286865234,79.74,95.16
977,0.9678404704976479,0.729145216178894,80.34,95.39
978,0.961516133734954,0.9100227169036865,80.02,95.28
979,0.9925141994735267,0.7317317669868469,80.38,95.34
980,0.9820242491520932,0.8154315127372742,80.19,95.33
981,0.9949548586859593,0.9988467038154603,79.68,95.21
982,0.9530809646074049,0.8880538288116455,79.85,95.29
983,0.986565323401047,1.100335530281067,79.52,95.51
984,0.9358602036720812,0.8492338945388794,79.78,95.54
985,1.004146946873158,0.7848937846183777,80.1,95.55
986,0.9621937325541479,0.8920986392974853,79.85,95.28
987,0.9818246034898159,1.0291714374542236,80.01,95.39
988,0.9793506181785758,0.8144061290740967,80.45,95.43
989,1.0084430753097187,0.788402547454834,80.55,95.36
990,0.9339973773716659,0.9438339398384095,80.17,95.38
991,0.9169710343000068,0.7715809415817261,80.32,95.25
992,0.9764022388794816,0.8695747313499451,79.76,95.44
993,1.002159526125646,0.7713875546455383,80.59,95.33
994,0.971811150738471,1.0272394123077393,80.06,95.4
995,0.9907892346382141,0.917751794052124,80.02,95.33
996,0.9543028936247973,1.017975343132019,79.92,95.3
997,0.9380441249065606,0.7393976186275483,79.81,95.35
998,0.9450002954593083,0.9720946187019348,79.23,95.39
999,0.9828637332563669,1.0536681777954102,80.03,95.52
1000,0.9623246492624817,0.888721214389801,80.22,95.49
1001,0.9679091819079065,0.8349185977935791,80.36,95.45
1002,1.0079708010358939,0.7596082406997681,80.52,95.58
1003,0.980749904994928,0.7788972379207612,80.43,95.44
1004,0.9684947148518739,0.8453330793380738,80.28,95.61
1005,0.9534715975273433,0.8470567665100097,80.5,95.35
1006,0.9984131987932855,0.7880723418712616,80.21,95.62
1007,0.9430122515914077,0.7734716073989868,80.46,95.7
